727	32
728	38
729	33
730	34
731	30
732	47
733	40
734	38
735	29
736	47
737	41
738	36
739	38
740	26
741	36
742	41
743	42
744	36
745	39
746	33
747	38
748	32
749	39
750	31
751	27
752	31
753	20
754	36
755	43
756	32
757	39
758	38
759	38
760	24
761	43
762	25
763	31
764	38
765	34
766	19
767	33
768	35
769	19
770	30
771	31
772	37
773	27
774	28
775	27
776	30
777	37
778	37
779	41
780	31
781	35
782	35
783	23
784	32
785	22
786	30
787	32
788	25
789	37
790	34
791	37
792	22
793	32
794	24
795	19
796	24
797	20
798	31
799	22
800	27
801	30
802	32
803	16
804	37
805	32
806	37
807	31
808	24
809	33
810	37
811	27
812	27
813	18
814	18
815	28
816	29
817	27
818	25
819	27
820	37
821	32
822	26
823	34
824	23
825	22
826	29
827	33
828	22
829	36
830	19
831	31
832	43
833	33
834	28
835	41
836	28
837	35
838	29
839	29
840	37
841	40
842	22
843	40
844	25
845	30
846	25
847	22
848	23
849	27
850	17
851	30
852	31
853	28
854	30
855	21
856	20
857	29
858	30
859	29
860	23
861	22
862	30
863	27
864	21
865	26
866	38
867	36
868	21
869	28
870	17
871	21
872	32
873	25
874	30
875	25
876	24
877	21
878	19
879	30
880	30
881	33
882	20
883	26
884	29
885	29
886	29
887	18
888	20
889	26
890	19
891	22
892	27
893	17
894	29
895	24
896	26
897	22
898	22
899	24
900	26
901	22
902	30
903	28
904	26
905	17
906	29
907	25
908	22
909	27
910	31
911	30
912	21
913	26
914	21
915	26
916	22
917	19
918	21
919	16
920	16
921	22
922	17
923	28
924	24
925	28
926	24
927	28
928	33
929	26
930	30
931	26
932	19
933	14
934	32
935	26
936	29
937	20
938	23
939	23
940	19
941	11
942	17
943	27
944	22
945	25
946	24
947	16
948	26
949	17
950	15
951	22
952	23
953	20
954	24
955	22
956	24
957	25
958	27
959	28
960	18
961	31
962	26
963	17
964	18
965	19
966	28
967	24
968	17
969	15
970	18
971	22
972	16
973	25
974	16
975	14
976	9
977	30
978	10
979	22
980	21
981	19
982	15
983	26
984	13
985	25
986	17
987	15
988	22
989	15
990	18
991	13
992	17
993	20
994	19
995	22
996	12
997	17
998	13
999	12
1000	24
1001	18
1002	26
1003	22
1004	20
1005	18
1006	16
1007	21
1008	12
1009	24
1010	16
1011	13
1012	16
1013	18
1014	31
1015	13
1016	25
1017	19
1018	19
1019	10
1020	19
1021	22
1022	15
1023	12
1024	18
1025	18
1026	16
1027	17
1028	23
1029	15
1030	9
1031	21
1032	18
1033	13
1034	16
1035	23
1036	20
1037	10
1038	13
1039	18
1040	14
1041	17
1042	13
1043	22
1044	22
1045	21
1046	15
1047	11
1048	9
1049	18
1050	19
1051	15
1052	17
1053	14
1054	17
1055	15
1056	22
1057	17
1058	15
1059	13
1060	16
1061	21
1062	20
1063	15
1064	22
1065	23
1066	15
1067	22
1068	14
1069	15
1070	23
1071	15
1072	18
1073	20
1074	19
1075	16
1076	20
1077	24
1078	17
1079	17
1080	21
1081	14
1082	9
1083	14
1084	14
1085	14
1086	6
1087	19
1088	23
1089	16
1090	27
1091	12
1092	13
1093	6
1094	19
1095	16
1096	11
1097	11
1098	14
1099	13
1100	23
1101	11
1102	20
1103	16
1104	14
1105	8
1106	19
1107	14
1108	11
1109	17
1110	12
1111	14
1112	19
1113	11
1114	22
1115	13
1116	13
1117	9
1118	21
1119	14
1120	10
1121	18
1122	12
1123	10
1124	12
1125	13
1126	18
1127	9
1128	13
1129	20
1130	12
1131	15
1132	18
1133	9
1134	16
1135	10
1136	9
1137	13
1138	15
1139	17
1140	12
1141	8
1142	20
1143	12
1144	14
1145	12
1146	14
1147	14
1148	6
1149	15
1150	13
1151	13
1152	16
1153	10
1154	16
1155	14
1156	13
1157	9
1158	14
1159	13
1160	15
1161	11
1162	10
1163	13
1164	11
1165	19
1166	11
1167	12
1168	14
1169	18
1170	10
1171	13
1172	11
1173	11
1174	13
1175	16
1176	12
1177	15
1178	14
1179	13
1180	15
1181	14
1182	12
1183	11
1184	9
1185	10
1186	5
1187	9
1188	11
1189	11
1190	18
1191	9
1192	8
1193	12
1194	12
1195	14
1196	10
1197	10
1198	10
1199	13
1200	9
1201	12
1202	17
1203	13
1204	16
1205	14
1206	11
1207	19
1208	6
1209	10
1210	12
1211	16
1212	14
1213	11
1214	12
1215	11
1216	11
1217	14
1218	10
1219	13
1220	12
1221	9
1222	10
1223	13
1224	12
1225	4
1226	11
1227	9
1228	10
1229	7
1230	14
1231	14
1232	8
1233	7
1234	16
1235	15
1236	3
1237	9
1238	8
1239	6
1240	12
1241	18
1242	12
1243	6
1244	20
1245	12
1246	9
1247	13
1248	9
1249	10
1250	7
1251	9
1252	11
1253	9
1254	8
1255	11
1256	18
1257	9
1258	12
1259	7
1260	7
1261	12
1262	16
1263	13
1264	11
1265	9
1266	10
1267	14
1268	7
1269	12
1270	8
1271	12
1272	13
1273	5
1274	17
1275	10
1276	8
1277	7
1278	12
1279	11
1280	7
1281	14
1282	7
1283	10
1284	9
1285	9
1286	11
1287	11
1288	14
1289	9
1290	12
1291	8
1292	9
1293	10
1294	7
1295	6
1296	7
1297	11
1298	10
1299	7
1300	12
1301	12
1302	10
1303	7
1304	9
1305	12
1306	11
1307	7
1308	8
1309	10
1310	14
1311	11
1312	8
1313	7
1314	11
1315	16
1316	6
1317	9
1318	9
1319	7
1320	10
1321	12
1322	9
1323	10
1324	8
1325	4
1326	10
1327	11
1328	6
1329	7
1330	9
1331	12
1332	9
1333	11
1334	12
1335	10
1336	7
1337	10
1338	9
1339	9
1340	9
1341	10
1342	8
1343	7
1344	2
1345	7
1346	7
1347	3
1348	7
1349	16
1350	6
1351	10
1352	11
1353	12
1354	9
1355	7
1356	9
1357	6
1358	18
1359	9
1360	10
1361	6
1362	10
1363	9
1364	14
1365	11
1366	3
1367	10
1368	15
1369	10
1370	8
1371	10
1372	7
1373	7
1374	8
1375	13
1376	10
1377	5
1378	12
1379	11
1380	3
1381	9
1382	9
1383	6
1384	7
1385	9
1386	7
1387	8
1388	4
1389	9
1390	9
1391	7
1392	6
1393	10
1394	12
1395	13
1396	13
1397	10
1398	18
1399	11
1400	12
1401	3
1402	8
1403	13
1404	10
1405	4
1406	11
1407	5
1408	11
1409	10
1410	10
1411	7
1412	15
1413	11
1414	7
1415	7
1416	15
1417	14
1418	8
1419	8
1420	11
1421	13
1422	13
1423	7
1424	13
1425	11
1426	10
1427	11
1428	9
1429	14
1430	4
1431	16
1432	5
1433	5
1434	10
1435	10
1436	12
1437	7
1438	9
1439	7
1440	9
1441	7
1442	8
1443	16
1444	9
1445	8
1446	17
1447	9
1448	9
1449	5
1450	10
1451	6
1452	8
1453	5
1454	11
1455	7
1456	5
1457	11
1458	3
1459	8
1460	9
1461	12
1462	3
1463	8
1464	7
1465	10
1466	10
1467	10
1468	9
1469	5
1470	3
1471	8
1472	11
1473	6
1474	7
1475	7
1476	6
1477	7
1478	8
1479	7
1480	11
1481	7
1482	7
1483	6
1484	8
1485	6
1486	9
1487	6
1488	6
1489	6
1490	8
1491	10
1492	7
1493	6
1494	7
1495	6
1496	7
1497	14
1498	8
1499	8
1500	5
1501	3
1502	3
1503	5
1504	9
1505	7
1506	7
1507	2
1508	6
1509	9
1510	4
1511	10
1512	6
1513	6
1514	11
1515	1
1516	7
1517	6
1518	5
1519	13
1520	5
1521	9
1522	5
1523	6
1524	6
1525	8
1526	12
1527	3
1528	8
1529	7
1530	6
1531	4
1532	9
1533	5
1534	5
1535	7
1536	7
1537	9
1538	9
1539	5
1540	5
1541	4
1542	8
1543	5
1544	6
1545	11
1546	7
1547	7
1548	5
1549	5
1550	8
1551	4
1552	3
1553	7
1554	4
1555	7
1556	6
1557	8
1558	4
1559	5
1560	6
1561	4
1562	3
1563	4
1564	3
1565	6
1566	10
1567	6
1568	10
1569	9
1570	6
1571	10
1572	7
1573	4
1574	6
1575	10
1576	12
1577	13
1578	7
1579	7
1580	12
1581	3
1582	5
1583	6
1584	11
1585	8
1586	8
1587	2
1588	8
1589	5
1590	4
1591	3
1592	5
1593	4
1594	5
1595	5
1596	6
1597	7
1598	6
1599	10
1600	2
1601	5
1602	8
1603	5
1604	5
1605	6
1606	6
1607	6
1608	11
1609	10
1610	8
1611	10
1612	6
1613	6
1614	4
1615	4
1616	5
1617	8
1618	4
1619	6
1620	5
1621	3
1622	8
1623	8
1624	3
1625	8
1626	3
1627	2
1628	9
1629	6
1630	5
1631	7
1632	3
1633	5
1634	5
1635	6
1636	6
1637	8
1638	7
1639	4
1640	8
1641	11
1642	5
1643	9
1644	7
1645	5
1646	1
1647	2
1648	4
1649	2
1650	5
1651	10
1652	7
1653	7
1654	2
1655	3
1656	5
1657	6
1658	9
1659	5
1660	9
1661	6
1662	11
1663	5
1664	6
1665	5
1666	5
1667	5
1668	6
1669	2
1670	5
1671	7
1672	6
1673	3
1674	7
1675	6
1676	10
1677	3
1678	7
1679	5
1680	6
1681	6
1682	4
1683	4
1684	4
1685	7
1686	8
1687	6
1688	4
1689	7
1690	3
1691	2
1692	7
1693	8
1694	2
1695	5
1696	4
1697	9
1698	3
1699	5
1700	3
1701	3
1702	3
1703	8
1704	7
1705	6
1706	4
1707	3
1708	3
1709	6
1710	7
1711	5
1712	6
1713	13
1714	6
1715	4
1716	1
1717	7
1718	5
1719	9
1720	3
1721	6
1722	5
1723	5
1724	2
1725	7
1726	2
1727	4
1728	7
1729	3
1730	5
1731	7
1732	6
1733	6
1734	6
1735	7
1736	4
1737	7
1738	5
1739	5
1740	5
1741	6
1742	3
1743	6
1744	8
1745	7
1746	1
1747	2
1748	4
1749	2
1750	7
1751	1
1752	6
1753	6
1754	3
1755	4
1756	6
1757	5
1758	6
1759	7
1760	3
1761	7
1762	7
1763	3
1764	8
1765	5
1766	6
1767	4
1768	8
1769	7
1770	6
1771	3
1772	6
1773	4
1774	8
1775	6
1776	3
1777	4
1778	4
1779	2
1780	6
1781	5
1782	10
1783	4
1784	6
1785	7
1786	8
1787	4
1788	14
1789	1
1790	8
1791	3
1792	2
1793	3
1794	4
1795	6
1796	4
1797	8
1798	5
1799	7
1800	8
1801	2
1802	7
1803	5
1804	5
1805	7
1806	9
1807	2
1808	1
1809	5
1810	2
1811	7
1812	4
1813	3
1814	6
1815	3
1816	2
1817	5
1818	3
1819	5
1820	2
1821	5
1822	7
1823	4
1824	3
1825	5
1826	6
1827	10
1828	3
1829	3
1830	2
1831	4
1832	3
1833	2
1834	3
1835	8
1836	6
1837	4
1838	4
1839	3
1840	6
1841	7
1842	3
1843	1
1844	4
1845	2
1846	7
1847	6
1848	6
1849	3
1850	2
1851	2
1852	8
1853	4
1854	5
1855	4
1856	3
1857	2
1858	3
1859	1
1860	4
1861	3
1862	6
1863	4
1864	3
1865	1
1866	4
1867	4
1868	4
1869	3
1870	4
1871	2
1872	2
1873	4
1874	10
1875	4
1876	3
1877	3
1878	6
1879	5
1880	4
1881	2
1882	6
1883	1
1884	2
1885	1
1886	4
1887	1
1888	5
1889	5
1890	9
1891	3
1892	4
1893	4
1894	4
1895	4
1896	2
1897	4
1898	3
1899	3
1900	5
1901	4
1902	4
1903	5
1904	8
1905	6
1906	5
1907	2
1908	2
1909	3
1910	2
1911	2
1912	2
1913	2
1914	2
1915	6
1916	7
1917	1
1918	4
1919	2
1920	4
1921	4
1922	5
1923	1
1924	3
1925	8
1926	4
1927	1
1928	3
1929	5
1930	7
1931	6
1932	6
1933	4
1934	2
1935	3
1936	7
1937	4
1938	2
1939	4
1940	4
1941	4
1942	2
1943	3
1944	7
1945	4
1946	7
1947	4
1948	3
1949	3
1950	3
1951	3
1952	5
1953	5
1954	2
1955	4
1956	5
1957	6
1958	5
1959	5
1960	3
1961	4
1962	5
1963	2
1964	3
1965	0
1966	3
1967	7
1968	4
1969	3
1970	1
1971	5
1972	4
1973	3
1974	4
1975	8
1976	8
1977	2
1978	0
1979	6
1980	1
1981	1
1982	2
1983	2
1984	4
1985	2
1986	3
1987	3
1988	3
1989	1
1990	8
1991	2
1992	4
1993	3
1994	6
1995	6
1996	9
1997	2
1998	5
1999	5
2000	5
2001	1
2002	3
2003	2
2004	1
2005	2
2006	6
2007	5
2008	6
2009	2
2010	3
2011	4
2012	3
2013	3
2014	2
2015	3
2016	3
2017	3
2018	3
2019	5
2020	6
2021	2
2022	4
2023	6
2024	2
2025	4
2026	0
2027	3
2028	5
2029	2
2030	2
2031	3
2032	3
2033	1
2034	2
2035	1
2036	3
2037	3
2038	2
2039	4
2040	3
2041	4
2042	2
2043	1
2044	1
2045	4
2046	2
2047	4
2048	4
2049	3
2050	3
2051	4
2052	2
2053	2
2054	6
2055	1
2056	1
2057	1
2058	4
2059	1
2060	3
2061	3
2062	4
2063	4
2064	1
2065	4
2066	0
2067	3
2068	5
2069	1
2070	4
2071	1
2072	1
2073	4
2074	2
2075	5
2076	5
2077	3
2078	3
2079	1
2080	2
2081	1
2082	2
2083	3
2084	4
2085	3
2086	1
2087	5
2088	2
2089	4
2090	1
2091	2
2092	3
2093	1
2094	1
2095	5
2096	5
2097	2
2098	2
2099	2
2100	2
2101	3
2102	1
2103	0
2104	3
2105	2
2106	4
2107	2
2108	2
2109	5
2110	4
2111	4
2112	1
2113	5
2114	4
2115	1
2116	1
2117	2
2118	1
2119	5
2120	1
2121	3
2122	1
2123	3
2124	2
2125	2
2126	4
2127	0
2128	2
2129	1
2130	1
2131	0
2132	3
2133	2
2134	0
2135	2
2136	2
2137	2
2138	2
2139	5
2140	1
2141	0
2142	3
2143	0
2144	4
2145	0
2146	5
2147	4
2148	4
2149	1
2150	3
2151	0
2152	3
2153	0
2154	2
2155	2
2156	1
2157	1
2158	2
2159	2
2160	3
2161	6
2162	2
2163	2
2164	0
2165	1
2166	2
2167	1
2168	3
2169	2
2170	2
2171	2
2172	2
2173	1
2174	0
2175	2
2176	1
2177	2
2178	1
2179	1
2180	4
2181	1
2182	2
2183	3
2184	4
2185	1
2186	1
2187	0
2188	3
2189	1
2190	1
2191	6
2192	1
2193	1
2194	0
2195	3
2196	3
2197	2
2198	3
2199	5
2200	1
2201	1
2202	4
2203	1
2204	3
2205	1
2206	2
2207	0
2208	2
2209	6
2210	2
2211	1
2212	2
2213	1
2214	1
2215	3
2216	1
2217	1
2218	0
2219	1
2220	1
2221	2
2222	0
2223	2
2224	2
2225	0
2226	2
2227	0
2228	4
2229	0
2230	1
2231	2
2232	4
2233	2
2234	1
2235	1
2236	2
2237	4
2238	0
2239	2
2240	1
2241	0
2242	3
2243	2
2244	1
2245	0
2246	1
2247	3
2248	2
2249	0
2250	2
2251	1
2252	2
2253	3
2254	2
2255	1
2256	4
2257	1
2258	4
2259	0
2260	1
2261	1
2262	1
2263	3
2264	0
2265	2
2266	2
2267	1
2268	3
2269	1
2270	3
2271	1
2272	5
2273	0
2274	3
2275	3
2276	5
2277	3
2278	2
2279	3
2280	2
2281	2
2282	2
2283	3
2284	1
2285	4
2286	0
2287	1
2288	1
2289	1
2290	3
2291	4
2292	1
2293	1
2294	1
2295	1
2296	3
2297	0
2298	3
2299	5
2300	3
2301	1
2302	3
2303	1
2304	4
2305	1
2306	1
2307	1
2308	2
2309	2
2310	1
2311	1
2312	0
2313	0
2314	5
2315	3
2316	0
2317	1
2318	1
2319	1
2320	1
2321	0
2322	4
2323	3
2324	6
2325	3
2326	2
2327	3
2328	1
2329	2
2330	2
2331	3
2332	4
2333	2
2334	2
2335	1
2336	2
2337	0
2338	2
2339	2
2340	2
2341	1
2342	0
2343	1
2344	3
2345	2
2346	0
2347	2
2348	2
2349	2
2350	5
2351	1
2352	2
2353	1
2354	2
2355	1
2356	2
2357	4
2358	0
2359	1
2360	1
2361	2
2362	2
2363	1
2364	3
2365	1
2366	3
2367	1
2368	0
2369	1
2370	3
2371	1
2372	1
2373	5
2374	1
2375	3
2376	1
2377	0
2378	3
2379	0
2380	1
2381	2
2382	0
2383	3
2384	1
2385	2
2386	0
2387	2
2388	2
2389	3
2390	0
2391	1
2392	1
2393	1
2394	4
2395	3
2396	2
2397	0
2398	4
2399	2
2400	2
2401	3
2402	3
2403	1
2404	2
2405	1
2406	5
2407	2
2408	1
2409	2
2410	2
2411	1
2412	1
2413	1
2414	3
2415	0
2416	1
2417	1
2418	1
2419	0
2420	2
2421	2
2422	0
2423	4
2424	2
2425	1
2426	3
2427	0
2428	3
2429	1
2430	2
2431	0
2432	1
2433	1
2434	1
2435	2
2436	0
2437	2
2438	0
2439	2
2440	5
2441	0
2442	2
2443	1
2444	3
2445	1
2446	7
2447	1
2448	0
2449	1
2450	0
2451	1
2452	0
2453	2
2454	2
2455	1
2456	5
2457	2
2458	1
2459	2
2460	3
2461	1
2462	2
2463	5
2464	0
2465	2
2466	1
2467	1
2468	2
2469	0
2470	1
2471	3
2472	3
2473	1
2474	0
2475	0
2476	2
2477	3
2478	0
2479	2
2480	0
2481	2
2482	2
2483	1
2484	1
2485	0
2486	2
2487	1
2488	1
2489	1
2490	0
2491	1
2492	0
2493	2
2494	0
2495	3
2496	2
2497	0
2498	1
2499	1
2500	2
2501	3
2502	0
2503	1
2504	1
2505	2
2506	2
2507	0
2508	1
2509	0
2510	3
2511	1
2512	3
2513	3
2514	1
2515	1
2516	2
2517	4
2518	4
2519	1
2520	1
2521	1
2522	3
2523	2
2524	0
2525	3
2526	0
2527	2
2528	4
2529	1
2530	1
2531	1
2532	2
2533	1
2534	1
2535	1
2536	1
2537	1
2538	2
2539	1
2540	0
2541	1
2542	0
2543	1
2544	1
2545	0
2546	0
2547	5
2548	0
2549	1
2550	0
2551	1
2552	1
2553	3
2554	0
2555	0
2556	0
2557	2
2558	0
2559	0
2560	2
2561	0
2562	1
2563	3
2564	1
2565	0
2566	1
2567	0
2568	3
2569	1
2570	3
2571	6
2572	1
2573	1
2574	3
2575	0
2576	4
2577	0
2578	0
2579	0
2580	2
2581	3
2582	2
2583	2
2584	2
2585	0
2586	1
2587	2
2588	2
2589	0
2590	1
2591	1
2592	0
2593	1
2594	0
2595	0
2596	2
2597	0
2598	1
2599	1
2600	0
2601	2
2602	0
2603	2
2604	1
2605	3
2606	1
2607	1
2608	1
2609	1
2610	2
2611	1
2612	1
2613	1
2614	1
2615	1
2616	1
2617	1
2618	0
2619	0
2620	3
2621	2
2622	1
2623	1
2624	2
2625	1
2626	2
2627	3
2628	1
2629	3
2630	1
2631	2
2632	2
2633	0
2634	0
2635	1
2636	1
2637	0
2638	2
2639	1
2640	0
2641	1
2642	0
2643	2
2644	1
2645	1
2646	1
2647	1
2648	4
2649	1
2650	1
2651	2
2652	1
2653	2
2654	2
2655	1
2656	0
2657	2
2658	0
2659	3
2660	2
2661	2
2662	0
2663	0
2664	1
2665	1
2666	1
2667	1
2668	1
2669	1
2670	0
2671	6
2672	0
2673	0
2674	0
2675	0
2676	1
2677	1
2678	0
2679	1
2680	2
2681	0
2682	1
2683	1
2684	0
2685	2
2686	3
2687	1
2688	0
2689	4
2690	2
2691	1
2692	1
2693	0
2694	1
2695	4
2696	0
2697	3
2698	0
2699	0
2700	1
2701	0
2702	0
2703	1
2704	0
2705	0
2706	0
2707	0
2708	0
2709	1
2710	1
2711	1
2712	3
2713	0
2714	1
2715	2
2716	1
2717	2
2718	2
2719	1
2720	0
2721	1
2722	1
2723	1
2724	4
2725	4
2726	1
2727	3
2728	2
2729	4
2730	0
2731	1
2732	1
2733	2
2734	1
2735	1
2736	2
2737	1
2738	0
2739	1
2740	3
2741	4
2742	2
2743	1
2744	3
2745	0
2746	0
2747	3
2748	0
2749	2
2750	0
2751	0
2752	1
2753	1
2754	2
2755	1
2756	0
2757	0
2758	1
2759	3
2760	0
2761	0
2762	0
2763	0
2764	2
2765	2
2766	0
2767	1
2768	2
2769	2
2770	4
2771	1
2772	1
2773	2
2774	1
2775	0
2776	1
2777	2
2778	0
2779	1
2780	4
2781	2
2782	0
2783	0
2784	2
2785	1
2786	1
2787	2
2788	0
2789	1
2790	0
2791	0
2792	0
2793	2
2794	0
2795	0
2796	1
2797	1
2798	5
2799	0
2800	0
2801	2
2802	0
2803	0
2804	2
2805	1
2806	0
2807	0
2808	1
2809	1
2810	0
2811	1
2812	2
2813	1
2814	1
2815	3
2816	1
2817	1
2818	1
2819	0
2820	0
2821	0
2822	2
2823	2
2824	0
2825	2
2826	1
2827	1
2828	1
2829	0
2830	0
2831	1
2832	1
2833	1
2834	0
2835	0
2836	1
2837	0
2838	2
2839	0
2840	0
2841	0
2842	1
2843	0
2844	0
2845	0
2846	0
2847	2
2848	1
2849	1
2850	0
2851	2
2852	1
2853	1
2854	0
2855	1
2856	3
2857	0
2858	2
2859	1
2860	1
2861	2
2862	0
2863	1
2864	1
2865	1
2866	1
2867	0
2868	1
2869	1
2870	1
2871	1
2872	1
2873	0
2874	3
2875	2
2876	1
2877	2
2878	2
2879	0
2880	1
2881	0
2882	1
2883	1
2884	3
2885	0
2886	0
2887	0
2888	1
2889	1
2890	1
2891	0
2892	1
2893	0
2894	1
2895	0
2896	3
2897	2
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	1
2905	0
2906	1
2907	1
2908	0
2909	1
2910	2
2911	1
2912	1
2913	1
2914	0
2915	3
2916	0
2917	0
2918	0
2919	0
2920	1
2921	0
2922	0
2923	0
2924	1
2925	0
2926	0
2927	1
2928	1
2929	0
2930	0
2931	1
2932	1
2933	1
2934	0
2935	1
2936	1
2937	0
2938	0
2939	1
2940	2
2941	0
2942	0
2943	0
2944	0
2945	1
2946	0
2947	1
2948	0
2949	0
2950	0
2951	0
2952	0
2953	3
2954	1
2955	1
2956	0
2957	2
2958	0
2959	0
2960	0
2961	0
2962	2
2963	0
2964	0
2965	0
2966	0
2967	1
2968	2
2969	0
2970	1
2971	2
2972	1
2973	1
2974	0
2975	1
2976	1
2977	0
2978	0
2979	2
